,MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,Referee,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards
4144,2003-2004_Birmingham_Wolves,2003-2004,33,2004-04-25,Birmingham,Wolves,2,2,D,M Dean,11.0,13.0,1.0,0.0,0.0,0.0
4145,2003-2004_Leeds_Portsmouth,2003-2004,33,2004-04-25,Leeds,Portsmouth,1,2,A,U Rennie,9.0,21.0,2.0,2.0,0.0,0.0
4146,2003-2004_Newcastle_Chelsea,2003-2004,33,2004-04-25,Newcastle,Chelsea,2,1,H,R Styles,12.0,12.0,1.0,2.0,0.0,0.0
4147,2003-2004_Tottenham_Arsenal,2003-2004,33,2004-04-25,Tottenham,Arsenal,2,2,D,M Halsey,14.0,15.0,1.0,1.0,0.0,0.0
4148,2003-2004_Arsenal_Birmingham,2003-2004,34,2004-05-01,Arsenal,Birmingham,0,0,D,G Poll,13.0,16.0,0.0,2.0,0.0,0.0
4149,2003-2004_Blackburn_Man United,2003-2004,34,2004-05-01,Blackburn,Man United,1,0,H,M Dean,11.0,10.0,2.0,1.0,0.0,0.0
4150,2003-2004_Charlton_Leicester,2003-2004,34,2004-05-01,Charlton,Leicester,2,2,D,R Styles,15.0,7.0,1.0,0.0,0.0,1.0
4151,2003-2004_Chelsea_Southampton,2003-2004,34,2004-05-01,Chelsea,Southampton,4,0,H,P Durkin,6.0,5.0,0.0,0.0,0.0,0.0
4152,2003-2004_Man City_Newcastle,2003-2004,34,2004-05-01,Man City,Newcastle,1,0,H,M Halsey,7.0,9.0,1.0,1.0,0.0,0.0
4153,2003-2004_Portsmouth_Fulham,2003-2004,34,2004-05-01,Portsmouth,Fulham,1,1,D,S Dunn,14.0,13.0,1.0,4.0,0.0,0.0
4154,2003-2004_Wolves_Everton,2003-2004,34,2004-05-01,Wolves,Everton,2,1,H,M Riley,7.0,12.0,0.0,1.0,0.0,0.0
4155,2003-2004_Aston Villa_Tottenham,2003-2004,34,2004-05-02,Aston Villa,Tottenham,1,0,H,N Barry,15.0,20.0,2.0,1.0,0.0,0.0
4156,2003-2004_Bolton_Leeds,2003-2004,34,2004-05-02,Bolton,Leeds,4,1,H,S Bennett,14.0,20.0,3.0,2.0,0.0,1.0
4157,2003-2004_Liverpool_Middlesbrough,2003-2004,34,2004-05-02,Liverpool,Middlesbrough,2,0,H,A D'Urso,12.0,14.0,1.0,1.0,0.0,0.0
4158,2003-2004_Portsmouth_Arsenal,2003-2004,34,2004-05-04,Portsmouth,Arsenal,1,1,D,M Riley,13.0,10.0,0.0,2.0,0.0,0.0
4159,2003-2004_Birmingham_Liverpool,2003-2004,35,2004-05-08,Birmingham,Liverpool,0,3,A,S Dunn,11.0,12.0,2.0,0.0,1.0,0.0
4160,2003-2004_Everton_Bolton,2003-2004,35,2004-05-08,Everton,Bolton,1,2,A,P Durkin,14.0,9.0,2.0,0.0,0.0,0.0
4161,2003-2004_Leeds_Charlton,2003-2004,35,2004-05-08,Leeds,Charlton,3,3,D,M Halsey,12.0,9.0,0.0,0.0,0.0,0.0
4162,2003-2004_Leicester_Portsmouth,2003-2004,35,2004-05-08,Leicester,Portsmouth,3,1,H,G Poll,11.0,15.0,0.0,2.0,0.0,0.0
4163,2003-2004_Man United_Chelsea,2003-2004,35,2004-05-08,Man United,Chelsea,1,1,D,S Bennett,9.0,19.0,3.0,2.0,0.0,1.0
4164,2003-2004_Middlesbrough_Man City,2003-2004,35,2004-05-08,Middlesbrough,Man City,2,1,H,M Riley,9.0,14.0,1.0,1.0,0.0,0.0
4165,2003-2004_Southampton_Aston Villa,2003-2004,35,2004-05-08,Southampton,Aston Villa,1,1,D,H Webb,10.0,13.0,1.0,0.0,0.0,0.0
4166,2003-2004_Tottenham_Blackburn,2003-2004,35,2004-05-08,Tottenham,Blackburn,1,0,H,A D'Urso,9.0,17.0,0.0,2.0,0.0,0.0
4167,2003-2004_Fulham_Arsenal,2003-2004,35,2004-05-09,Fulham,Arsenal,0,1,A,M Dean,13.0,19.0,1.0,3.0,0.0,0.0
4168,2003-2004_Newcastle_Wolves,2003-2004,35,2004-05-09,Newcastle,Wolves,1,1,D,M Messias,13.0,11.0,1.0,2.0,0.0,0.0
4169,2003-2004_Southampton_Newcastle,2003-2004,35,2004-05-12,Southampton,Newcastle,3,3,D,G Poll,13.0,16.0,1.0,2.0,0.0,0.0
4170,2003-2004_Arsenal_Leicester,2003-2004,36,2004-05-15,Arsenal,Leicester,2,1,H,P Durkin,15.0,13.0,0.0,1.0,0.0,0.0
4171,2003-2004_Aston Villa_Man United,2003-2004,36,2004-05-15,Aston Villa,Man United,0,2,A,R Styles,21.0,15.0,4.0,3.0,0.0,2.0
4172,2003-2004_Blackburn_Birmingham,2003-2004,36,2004-05-15,Blackburn,Birmingham,1,1,D,D Gallagher,11.0,12.0,0.0,0.0,0.0,0.0
4173,2003-2004_Bolton_Fulham,2003-2004,36,2004-05-15,Bolton,Fulham,0,2,A,G Barber,9.0,14.0,1.0,1.0,0.0,0.0
4174,2003-2004_Charlton_Southampton,2003-2004,36,2004-05-15,Charlton,Southampton,2,1,H,J Winter,13.0,10.0,0.0,1.0,0.0,0.0
4175,2003-2004_Chelsea_Leeds,2003-2004,36,2004-05-15,Chelsea,Leeds,1,0,H,M Dean,5.0,9.0,0.0,0.0,0.0,0.0
4176,2003-2004_Liverpool_Newcastle,2003-2004,36,2004-05-15,Liverpool,Newcastle,1,1,D,M Riley,11.0,17.0,1.0,1.0,0.0,0.0
4177,2003-2004_Man City_Everton,2003-2004,36,2004-05-15,Man City,Everton,5,1,H,S Dunn,5.0,8.0,1.0,1.0,0.0,0.0
4178,2003-2004_Portsmouth_Middlesbrough,2003-2004,36,2004-05-15,Portsmouth,Middlesbrough,5,1,H,M Halsey,12.0,8.0,0.0,0.0,0.0,0.0
4179,2003-2004_Wolves_Tottenham,2003-2004,36,2004-05-15,Wolves,Tottenham,0,2,A,S Bennett,6.0,11.0,1.0,1.0,1.0,0.0
4180,2004-2005_Aston Villa_Southampton,2004-2005,1,2004-08-14,Aston Villa,Southampton,2,0,H,U Rennie,14.0,9.0,0.0,0.0,0.0,0.0
4181,2004-2005_Blackburn_West Brom,2004-2005,1,2004-08-14,Blackburn,West Brom,1,1,D,C Foy,15.0,17.0,1.0,0.0,0.0,0.0
4182,2004-2005_Bolton_Charlton,2004-2005,1,2004-08-14,Bolton,Charlton,4,1,H,P Dowd,10.0,12.0,1.0,1.0,0.0,0.0
4183,2004-2005_Man City_Fulham,2004-2005,1,2004-08-14,Man City,Fulham,1,1,D,M Messias,14.0,12.0,0.0,2.0,0.0,0.0
4184,2004-2005_Middlesbrough_Newcastle,2004-2005,1,2004-08-14,Middlesbrough,Newcastle,2,2,D,S Bennett,16.0,13.0,3.0,1.0,0.0,0.0
4185,2004-2005_Norwich_Crystal Palace,2004-2005,1,2004-08-14,Norwich,Crystal Palace,1,1,D,P Walton,14.0,16.0,0.0,1.0,0.0,0.0
4186,2004-2005_Portsmouth_Birmingham,2004-2005,1,2004-08-14,Portsmouth,Birmingham,1,1,D,H Webb,13.0,16.0,2.0,4.0,0.0,0.0
4187,2004-2005_Tottenham_Liverpool,2004-2005,1,2004-08-14,Tottenham,Liverpool,1,1,D,D Gallagher,17.0,11.0,3.0,1.0,0.0,0.0
4188,2004-2005_Chelsea_Man United,2004-2005,1,2004-08-15,Chelsea,Man United,1,0,H,G Poll,17.0,8.0,0.0,0.0,0.0,0.0
4189,2004-2005_Everton_Arsenal,2004-2005,1,2004-08-15,Everton,Arsenal,1,4,A,M Riley,14.0,19.0,2.0,1.0,0.0,0.0
4190,2004-2005_Birmingham_Chelsea,2004-2005,2,2004-08-21,Birmingham,Chelsea,0,1,A,B Knight,10.0,16.0,0.0,0.0,0.0,0.0
4191,2004-2005_Charlton_Portsmouth,2004-2005,2,2004-08-21,Charlton,Portsmouth,2,1,H,A Wiley,9.0,11.0,0.0,1.0,0.0,0.0
4192,2004-2005_Crystal Palace_Everton,2004-2005,2,2004-08-21,Crystal Palace,Everton,1,3,A,M Clattenburg,6.0,18.0,1.0,1.0,0.0,1.0
4193,2004-2005_Fulham_Bolton,2004-2005,2,2004-08-21,Fulham,Bolton,2,0,H,R Styles,11.0,13.0,0.0,0.0,0.0,0.0
4194,2004-2005_Liverpool_Man City,2004-2005,2,2004-08-21,Liverpool,Man City,2,1,H,G Poll,9.0,17.0,1.0,3.0,0.0,1.0
4195,2004-2005_Man United_Norwich,2004-2005,2,2004-08-21,Man United,Norwich,2,1,H,N Barry,8.0,23.0,0.0,1.0,0.0,0.0
4196,2004-2005_Newcastle_Tottenham,2004-2005,2,2004-08-21,Newcastle,Tottenham,0,1,A,M Dean,10.0,12.0,1.0,2.0,0.0,0.0
4197,2004-2005_Southampton_Blackburn,2004-2005,2,2004-08-21,Southampton,Blackburn,3,2,H,A D'Urso,12.0,18.0,0.0,3.0,0.0,0.0
4198,2004-2005_Arsenal_Middlesbrough,2004-2005,2,2004-08-22,Arsenal,Middlesbrough,5,3,H,S Dunn,8.0,14.0,1.0,1.0,0.0,0.0
4199,2004-2005_West Brom_Aston Villa,2004-2005,2,2004-08-22,West Brom,Aston Villa,1,1,D,M Halsey,12.0,20.0,2.0,2.0,0.0,0.0
4200,2004-2005_Birmingham_Man City,2004-2005,3,2004-08-24,Birmingham,Man City,1,0,H,P Dowd,20.0,13.0,1.0,1.0,0.0,0.0
4201,2004-2005_Crystal Palace_Chelsea,2004-2005,3,2004-08-24,Crystal Palace,Chelsea,0,2,A,C Foy,9.0,12.0,1.0,1.0,0.0,0.0
4202,2004-2005_Arsenal_Blackburn,2004-2005,3,2004-08-25,Arsenal,Blackburn,3,0,H,N Barry,11.0,18.0,2.0,4.0,0.0,0.0
4203,2004-2005_Charlton_Aston Villa,2004-2005,3,2004-08-25,Charlton,Aston Villa,3,0,H,H Webb,6.0,7.0,0.0,1.0,0.0,0.0
4204,2004-2005_Fulham_Middlesbrough,2004-2005,3,2004-08-25,Fulham,Middlesbrough,0,2,A,D Gallagher,10.0,8.0,0.0,1.0,0.0,0.0
4205,2004-2005_Newcastle_Norwich,2004-2005,3,2004-08-25,Newcastle,Norwich,2,2,D,M Halsey,17.0,10.0,0.0,1.0,0.0,0.0
4206,2004-2005_Southampton_Bolton,2004-2005,3,2004-08-25,Southampton,Bolton,1,2,A,S Dunn,9.0,8.0,1.0,1.0,0.0,0.0
4207,2004-2005_West Brom_Tottenham,2004-2005,3,2004-08-25,West Brom,Tottenham,1,1,D,B Knight,13.0,10.0,0.0,0.0,0.0,0.0
4208,2004-2005_Aston Villa_Newcastle,2004-2005,4,2004-08-28,Aston Villa,Newcastle,4,2,H,M Riley,23.0,11.0,3.0,1.0,0.0,0.0
4209,2004-2005_Blackburn_Man United,2004-2005,4,2004-08-28,Blackburn,Man United,1,1,D,A Wiley,25.0,17.0,3.0,1.0,1.0,0.0
4210,2004-2005_Chelsea_Southampton,2004-2005,4,2004-08-28,Chelsea,Southampton,2,1,H,S Bennett,11.0,12.0,0.0,4.0,0.0,0.0
4211,2004-2005_Everton_West Brom,2004-2005,4,2004-08-28,Everton,West Brom,2,1,H,P Walton,11.0,16.0,0.0,1.0,0.0,0.0
4212,2004-2005_Man City_Charlton,2004-2005,4,2004-08-28,Man City,Charlton,4,0,H,M Halsey,11.0,8.0,0.0,1.0,0.0,0.0
4213,2004-2005_Middlesbrough_Crystal Palace,2004-2005,4,2004-08-28,Middlesbrough,Crystal Palace,2,1,H,M Dean,16.0,16.0,1.0,2.0,0.0,0.0
4214,2004-2005_Norwich_Arsenal,2004-2005,4,2004-08-28,Norwich,Arsenal,1,4,A,G Poll,15.0,5.0,1.0,1.0,0.0,0.0
4215,2004-2005_Tottenham_Birmingham,2004-2005,4,2004-08-28,Tottenham,Birmingham,1,0,H,M Clattenburg,15.0,5.0,4.0,1.0,0.0,0.0
4216,2004-2005_Bolton_Liverpool,2004-2005,4,2004-08-29,Bolton,Liverpool,1,0,H,U Rennie,15.0,14.0,2.0,0.0,0.0,0.0
4217,2004-2005_Man United_Everton,2004-2005,4,2004-08-30,Man United,Everton,0,0,D,D Gallagher,8.0,13.0,0.0,2.0,0.0,0.0
4218,2004-2005_Portsmouth_Fulham,2004-2005,4,2004-08-30,Portsmouth,Fulham,4,3,H,B Knight,12.0,12.0,0.0,2.0,0.0,0.0
4219,2004-2005_Aston Villa_Chelsea,2004-2005,5,2004-09-11,Aston Villa,Chelsea,0,0,D,R Styles,9.0,12.0,0.0,1.0,0.0,0.0
4220,2004-2005_Bolton_Man United,2004-2005,5,2004-09-11,Bolton,Man United,2,2,D,M Messias,22.0,15.0,2.0,1.0,0.0,0.0
4221,2004-2005_Fulham_Arsenal,2004-2005,5,2004-09-11,Fulham,Arsenal,0,3,A,M Halsey,16.0,10.0,2.0,2.0,0.0,0.0
4222,2004-2005_Liverpool_West Brom,2004-2005,5,2004-09-11,Liverpool,West Brom,3,0,H,S Dunn,9.0,11.0,0.0,0.0,0.0,0.0
4223,2004-2005_Man City_Everton,2004-2005,5,2004-09-11,Man City,Everton,0,1,A,S Bennett,14.0,9.0,1.0,3.0,0.0,1.0
4224,2004-2005_Middlesbrough_Birmingham,2004-2005,5,2004-09-11,Middlesbrough,Birmingham,2,1,H,G Poll,16.0,19.0,2.0,3.0,0.0,0.0
4225,2004-2005_Newcastle_Blackburn,2004-2005,5,2004-09-11,Newcastle,Blackburn,3,0,H,D Gallagher,10.0,19.0,2.0,1.0,0.0,0.0
4226,2004-2005_Portsmouth_Crystal Palace,2004-2005,5,2004-09-11,Portsmouth,Crystal Palace,3,1,H,P Dowd,14.0,21.0,0.0,2.0,0.0,0.0
4227,2004-2005_Tottenham_Norwich,2004-2005,5,2004-09-12,Tottenham,Norwich,0,0,D,H Webb,17.0,9.0,2.0,1.0,0.0,0.0
4228,2004-2005_Charlton_Southampton,2004-2005,5,2004-09-13,Charlton,Southampton,0,0,D,N Barry,12.0,13.0,0.0,1.0,0.0,0.0
4229,2004-2005_Arsenal_Bolton,2004-2005,6,2004-09-18,Arsenal,Bolton,2,2,D,P Dowd,13.0,17.0,1.0,3.0,0.0,0.0
4230,2004-2005_Birmingham_Charlton,2004-2005,6,2004-09-18,Birmingham,Charlton,1,1,D,U Rennie,12.0,16.0,3.0,2.0,1.0,0.0
4231,2004-2005_Blackburn_Portsmouth,2004-2005,6,2004-09-18,Blackburn,Portsmouth,1,0,H,M Clattenburg,13.0,15.0,0.0,3.0,0.0,0.0
4232,2004-2005_Crystal Palace_Man City,2004-2005,6,2004-09-18,Crystal Palace,Man City,1,2,A,M Atkinson,14.0,15.0,2.0,2.0,0.0,0.0
4233,2004-2005_Norwich_Aston Villa,2004-2005,6,2004-09-18,Norwich,Aston Villa,0,0,D,B Knight,10.0,13.0,1.0,1.0,0.0,0.0
4234,2004-2005_West Brom_Fulham,2004-2005,6,2004-09-18,West Brom,Fulham,1,1,D,M Dean,11.0,6.0,2.0,5.0,1.0,2.0
4235,2004-2005_Chelsea_Tottenham,2004-2005,6,2004-09-19,Chelsea,Tottenham,0,0,D,M Riley,16.0,13.0,1.0,2.0,0.0,0.0
4236,2004-2005_Everton_Middlesbrough,2004-2005,6,2004-09-19,Everton,Middlesbrough,1,0,H,H Webb,13.0,12.0,1.0,4.0,0.0,0.0
4237,2004-2005_Southampton_Newcastle,2004-2005,6,2004-09-19,Southampton,Newcastle,1,2,A,C Foy,15.0,11.0,0.0,3.0,0.0,0.0
4238,2004-2005_Man United_Liverpool,2004-2005,6,2004-09-20,Man United,Liverpool,2,1,H,G Poll,22.0,15.0,1.0,2.0,0.0,0.0
4239,2004-2005_Aston Villa_Crystal Palace,2004-2005,7,2004-09-25,Aston Villa,Crystal Palace,1,1,D,M Clattenburg,10.0,15.0,2.0,1.0,0.0,0.0
4240,2004-2005_Bolton_Birmingham,2004-2005,7,2004-09-25,Bolton,Birmingham,1,1,D,R Styles,7.0,18.0,2.0,1.0,0.0,0.0
4241,2004-2005_Fulham_Southampton,2004-2005,7,2004-09-25,Fulham,Southampton,1,0,H,G Poll,11.0,19.0,0.0,1.0,0.0,0.0
4242,2004-2005_Liverpool_Norwich,2004-2005,7,2004-09-25,Liverpool,Norwich,3,0,H,A Wiley,10.0,12.0,1.0,0.0,0.0,0.0
4243,2004-2005_Man City_Arsenal,2004-2005,7,2004-09-25,Man City,Arsenal,0,1,A,N Barry,16.0,8.0,1.0,0.0,0.0,0.0
4244,2004-2005_Middlesbrough_Chelsea,2004-2005,7,2004-09-25,Middlesbrough,Chelsea,0,1,A,M Halsey,10.0,15.0,0.0,1.0,0.0,0.0
4245,2004-2005_Newcastle_West Brom,2004-2005,7,2004-09-25,Newcastle,West Brom,3,1,H,M Riley,15.0,15.0,3.0,2.0,0.0,1.0
4246,2004-2005_Tottenham_Man United,2004-2005,7,2004-09-25,Tottenham,Man United,0,1,A,P Walton,9.0,10.0,1.0,0.0,0.0,0.0
4247,2004-2005_Portsmouth_Everton,2004-2005,7,2004-09-26,Portsmouth,Everton,0,1,A,D Gallagher,12.0,16.0,1.0,1.0,0.0,0.0
4248,2004-2005_Charlton_Blackburn,2004-2005,7,2004-09-27,Charlton,Blackburn,1,0,H,S Dunn,18.0,14.0,1.0,1.0,0.0,0.0
4249,2004-2005_Arsenal_Charlton,2004-2005,8,2004-10-02,Arsenal,Charlton,4,0,H,M Dean,13.0,15.0,3.0,1.0,0.0,0.0
4250,2004-2005_Blackburn_Aston Villa,2004-2005,8,2004-10-02,Blackburn,Aston Villa,2,2,D,P Walton,14.0,17.0,2.0,2.0,0.0,0.0
4251,2004-2005_Everton_Tottenham,2004-2005,8,2004-10-02,Everton,Tottenham,0,1,A,G Poll,9.0,13.0,1.0,2.0,0.0,0.0
4252,2004-2005_Norwich_Portsmouth,2004-2005,8,2004-10-02,Norwich,Portsmouth,2,2,D,M Messias,13.0,7.0,1.0,4.0,0.0,0.0
4253,2004-2005_Southampton_Man City,2004-2005,8,2004-10-02,Southampton,Man City,0,0,D,U Rennie,13.0,11.0,0.0,0.0,0.0,0.0
4254,2004-2005_West Brom_Bolton,2004-2005,8,2004-10-02,West Brom,Bolton,2,1,H,M Clattenburg,18.0,15.0,0.0,0.0,0.0,0.0
4255,2004-2005_Birmingham_Newcastle,2004-2005,8,2004-10-03,Birmingham,Newcastle,2,2,D,H Webb,17.0,14.0,3.0,2.0,0.0,0.0
4256,2004-2005_Chelsea_Liverpool,2004-2005,8,2004-10-03,Chelsea,Liverpool,1,0,H,P Dowd,14.0,20.0,0.0,1.0,0.0,0.0
4257,2004-2005_Man United_Middlesbrough,2004-2005,8,2004-10-03,Man United,Middlesbrough,1,1,D,R Styles,8.0,13.0,1.0,3.0,0.0,0.0
4258,2004-2005_Crystal Palace_Fulham,2004-2005,8,2004-10-04,Crystal Palace,Fulham,2,0,H,M Riley,10.0,10.0,1.0,1.0,0.0,1.0
4259,2004-2005_Arsenal_Aston Villa,2004-2005,9,2004-10-16,Arsenal,Aston Villa,3,1,H,G Poll,11.0,22.0,2.0,4.0,0.0,0.0
4260,2004-2005_Birmingham_Man United,2004-2005,9,2004-10-16,Birmingham,Man United,0,0,D,M Halsey,16.0,11.0,1.0,0.0,0.0,0.0
4261,2004-2005_Blackburn_Middlesbrough,2004-2005,9,2004-10-16,Blackburn,Middlesbrough,0,4,A,M Riley,12.0,14.0,2.0,1.0,1.0,0.0
4262,2004-2005_Bolton_Crystal Palace,2004-2005,9,2004-10-16,Bolton,Crystal Palace,1,0,H,N Barry,19.0,14.0,1.0,1.0,0.0,0.0
4263,2004-2005_Everton_Southampton,2004-2005,9,2004-10-16,Everton,Southampton,1,0,H,B Knight,5.0,14.0,0.0,0.0,0.0,0.0
4264,2004-2005_Fulham_Liverpool,2004-2005,9,2004-10-16,Fulham,Liverpool,2,4,A,S Bennett,12.0,14.0,1.0,3.0,0.0,1.0
4265,2004-2005_Man City_Chelsea,2004-2005,9,2004-10-16,Man City,Chelsea,1,0,H,H Webb,6.0,7.0,1.0,2.0,0.0,0.0
4266,2004-2005_West Brom_Norwich,2004-2005,9,2004-10-16,West Brom,Norwich,0,0,D,P Crossley,13.0,21.0,2.0,2.0,0.0,0.0
4267,2004-2005_Charlton_Newcastle,2004-2005,9,2004-10-17,Charlton,Newcastle,1,1,D,P Walton,15.0,7.0,1.0,1.0,0.0,0.0
4268,2004-2005_Portsmouth_Tottenham,2004-2005,9,2004-10-18,Portsmouth,Tottenham,1,0,H,U Rennie,12.0,11.0,0.0,0.0,0.0,0.0
4269,2004-2005_Aston Villa_Fulham,2004-2005,10,2004-10-23,Aston Villa,Fulham,2,0,H,P Dowd,21.0,14.0,0.0,1.0,0.0,0.0
4270,2004-2005_Chelsea_Blackburn,2004-2005,10,2004-10-23,Chelsea,Blackburn,4,0,H,G Poll,11.0,11.0,1.0,2.0,0.0,0.0
4271,2004-2005_Crystal Palace_West Brom,2004-2005,10,2004-10-23,Crystal Palace,West Brom,3,0,H,M Messias,11.0,15.0,1.0,3.0,0.0,0.0
4272,2004-2005_Liverpool_Charlton,2004-2005,10,2004-10-23,Liverpool,Charlton,2,0,H,A D'Urso,9.0,11.0,0.0,1.0,0.0,0.0
4273,2004-2005_Norwich_Everton,2004-2005,10,2004-10-23,Norwich,Everton,2,3,A,M Clattenburg,8.0,11.0,0.0,2.0,0.0,0.0
4274,2004-2005_Tottenham_Bolton,2004-2005,10,2004-10-23,Tottenham,Bolton,1,2,A,C Foy,14.0,17.0,0.0,0.0,0.0,0.0
4275,2004-2005_Man United_Arsenal,2004-2005,10,2004-10-24,Man United,Arsenal,2,0,H,M Riley,20.0,23.0,2.0,3.0,0.0,0.0
4276,2004-2005_Middlesbrough_Portsmouth,2004-2005,10,2004-10-24,Middlesbrough,Portsmouth,1,1,D,M Atkinson,5.0,5.0,0.0,2.0,0.0,0.0
4277,2004-2005_Newcastle_Man City,2004-2005,10,2004-10-24,Newcastle,Man City,4,3,H,S Dunn,13.0,14.0,2.0,3.0,0.0,0.0
4278,2004-2005_Southampton_Birmingham,2004-2005,11,2004-10-24,Southampton,Birmingham,0,0,D,M Dean,11.0,11.0,0.0,1.0,0.0,0.0
4279,2004-2005_Arsenal_Southampton,2004-2005,11,2004-10-30,Arsenal,Southampton,2,2,D,M Messias,8.0,21.0,1.0,4.0,0.0,0.0
4280,2004-2005_Birmingham_Crystal Palace,2004-2005,11,2004-10-30,Birmingham,Crystal Palace,0,1,A,D Gallagher,8.0,14.0,1.0,1.0,0.0,0.0
4281,2004-2005_Blackburn_Liverpool,2004-2005,11,2004-10-30,Blackburn,Liverpool,2,2,D,R Styles,14.0,11.0,2.0,1.0,0.0,0.0
4282,2004-2005_Charlton_Middlesbrough,2004-2005,11,2004-10-30,Charlton,Middlesbrough,1,2,A,M Halsey,14.0,8.0,3.0,0.0,0.0,0.0
4283,2004-2005_Everton_Aston Villa,2004-2005,11,2004-10-30,Everton,Aston Villa,1,1,D,S Dunn,10.0,19.0,1.0,1.0,0.0,0.0
4284,2004-2005_Fulham_Tottenham,2004-2005,11,2004-10-30,Fulham,Tottenham,2,0,H,A Wiley,11.0,9.0,0.0,1.0,0.0,0.0
4285,2004-2005_Portsmouth_Man United,2004-2005,11,2004-10-30,Portsmouth,Man United,2,0,H,N Barry,19.0,9.0,0.0,2.0,0.0,0.0
4286,2004-2005_West Brom_Chelsea,2004-2005,11,2004-10-30,West Brom,Chelsea,1,4,A,B Knight,12.0,8.0,1.0,0.0,0.0,0.0
4287,2004-2005_Bolton_Newcastle,2004-2005,11,2004-10-31,Bolton,Newcastle,2,1,H,G Poll,14.0,11.0,1.0,1.0,0.0,0.0
4288,2004-2005_Man City_Norwich,2004-2005,11,2004-11-01,Man City,Norwich,1,1,D,S Bennett,10.0,13.0,1.0,0.0,0.0,0.0
4289,2004-2005_Aston Villa_Portsmouth,2004-2005,12,2004-11-06,Aston Villa,Portsmouth,3,0,H,M Halsey,8.0,13.0,1.0,1.0,0.0,0.0
4290,2004-2005_Chelsea_Everton,2004-2005,12,2004-11-06,Chelsea,Everton,1,0,H,M Riley,10.0,15.0,1.0,3.0,0.0,0.0
4291,2004-2005_Crystal Palace_Arsenal,2004-2005,12,2004-11-06,Crystal Palace,Arsenal,1,1,D,M Dean,10.0,8.0,0.0,1.0,0.0,0.0
4292,2004-2005_Liverpool_Birmingham,2004-2005,12,2004-11-06,Liverpool,Birmingham,0,1,A,U Rennie,19.0,17.0,3.0,1.0,0.0,0.0
4293,2004-2005_Norwich_Blackburn,2004-2005,12,2004-11-06,Norwich,Blackburn,1,1,D,S Dunn,18.0,12.0,1.0,0.0,0.0,1.0
4294,2004-2005_Southampton_West Brom,2004-2005,12,2004-11-06,Southampton,West Brom,2,2,D,S Bennett,13.0,14.0,2.0,0.0,0.0,0.0
4295,2004-2005_Tottenham_Charlton,2004-2005,12,2004-11-06,Tottenham,Charlton,2,3,A,N Barry,6.0,13.0,0.0,2.0,0.0,1.0
4296,2004-2005_Man United_Man City,2004-2005,12,2004-11-07,Man United,Man City,0,0,D,G Poll,10.0,10.0,2.0,2.0,1.0,0.0
4297,2004-2005_Middlesbrough_Bolton,2004-2005,12,2004-11-07,Middlesbrough,Bolton,1,1,D,P Walton,13.0,12.0,1.0,3.0,0.0,1.0
4298,2004-2005_Newcastle_Fulham,2004-2005,12,2004-11-07,Newcastle,Fulham,1,4,A,H Webb,12.0,16.0,1.0,1.0,0.0,0.0
4299,2004-2005_Birmingham_Everton,2004-2005,13,2004-11-13,Birmingham,Everton,0,1,A,R Styles,13.0,12.0,0.0,1.0,1.0,0.0
4300,2004-2005_Bolton_Aston Villa,2004-2005,13,2004-11-13,Bolton,Aston Villa,1,2,A,A D'Urso,10.0,17.0,1.0,1.0,0.0,0.0
4301,2004-2005_Charlton_Norwich,2004-2005,13,2004-11-13,Charlton,Norwich,4,0,H,A Marriner,14.0,11.0,0.0,3.0,0.0,0.0
4302,2004-2005_Fulham_Chelsea,2004-2005,13,2004-11-13,Fulham,Chelsea,1,4,A,U Rennie,13.0,13.0,0.0,2.0,0.0,0.0
4303,2004-2005_Liverpool_Crystal Palace,2004-2005,13,2004-11-13,Liverpool,Crystal Palace,3,2,H,P Dowd,13.0,17.0,1.0,3.0,0.0,0.0
4304,2004-2005_Man City_Blackburn,2004-2005,13,2004-11-13,Man City,Blackburn,1,1,D,M Clattenburg,19.0,13.0,1.0,3.0,1.0,0.0
4305,2004-2005_Southampton_Portsmouth,2004-2005,13,2004-11-13,Southampton,Portsmouth,2,1,H,G Poll,14.0,15.0,1.0,3.0,0.0,0.0
4306,2004-2005_Tottenham_Arsenal,2004-2005,13,2004-11-13,Tottenham,Arsenal,4,5,A,S Bennett,20.0,9.0,3.0,0.0,0.0,0.0
4307,2004-2005_Newcastle_Man United,2004-2005,13,2004-11-14,Newcastle,Man United,1,3,A,M Dean,11.0,16.0,2.0,0.0,0.0,0.0
4308,2004-2005_West Brom_Middlesbrough,2004-2005,13,2004-11-14,West Brom,Middlesbrough,1,2,A,S Dunn,14.0,14.0,0.0,0.0,0.0,0.0
4309,2004-2005_Arsenal_West Brom,2004-2005,14,2004-11-20,Arsenal,West Brom,1,1,D,H Webb,9.0,12.0,0.0,1.0,0.0,0.0
4310,2004-2005_Chelsea_Bolton,2004-2005,14,2004-11-20,Chelsea,Bolton,2,2,D,D Gallagher,18.0,11.0,1.0,0.0,0.0,0.0
4311,2004-2005_Crystal Palace_Newcastle,2004-2005,14,2004-11-20,Crystal Palace,Newcastle,0,2,A,M Halsey,13.0,10.0,1.0,3.0,0.0,0.0
